product,campaign_type,campaign,channel,date,conversions
product a,always on,always on,dv360 - prospecting,2021-02-04,2269.6879933999307
product a,always on,always on,dv360 - prospecting,2021-02-05,2229.7414522169329
product a,always on,always on,dv360 - prospecting,2021-02-06,2130.3182541138117
product a,always on,always on,dv360 - prospecting,2021-02-07,2215.8461605276561
product a,always on,always on,dv360 - prospecting,2021-02-08,4066.310944039531
product a,always on,always on,dv360 - prospecting,2021-02-09,2132.9951114411756
product a,always on,always on,dv360 - prospecting,2021-02-10,2138.09792107824
product a,always on,always on,dv360 - prospecting,2021-02-11,2076.8721307120113
product a,always on,always on,dv360 - prospecting,2021-02-12,2028.2454368014555
product a,always on,always on,dv360 - prospecting,2021-02-13,2099.394025396914
product a,always on,always on,dv360 - prospecting,2021-02-14,2145.3997755260857
product a,always on,always on,dv360 - prospecting,2021-02-15,4211.9885246730255
product a,always on,always on,dv360 - prospecting,2021-02-16,2169.5645325411565
product a,always on,always on,dv360 - prospecting,2021-02-17,2108.6394940319014
product a,always on,always on,dv360 - prospecting,2021-02-18,2321.5907417570938
product a,always on,always on,dv360 - prospecting,2021-02-19,2365.8369996090732
product a,always on,always on,dv360 - prospecting,2021-02-20,2222.0562147525065
product a,always on,always on,dv360 - prospecting,2021-02-21,2267.3118743152754
product a,always on,always on,dv360 - prospecting,2021-02-22,4123.8024064442488
product a,always on,always on,dv360 - prospecting,2021-02-23,2275.4340941315577
product a,always on,always on,dv360 - prospecting,2021-02-24,2219.7366889643149
product a,always on,always on,dv360 - prospecting,2021-02-25,2075.7802774089773
product a,always on,always on,dv360 - prospecting,2021-02-26,2209.8015126596911
product a,always on,always on,dv360 - prospecting,2021-02-27,2261.7315949191134
product a,always on,always on,dv360 - prospecting,2021-02-28,2363.3920200412367
product a,always on,always on,dv360 - prospecting,2021-03-01,3905.569272065055
product a,always on,always on,dv360 - prospecting,2021-03-02,2366.8062043678615
product a,always on,always on,dv360 - prospecting,2021-03-03,2062.5037981511487
product a,always on,always on,dv360 - prospecting,2021-03-04,2100.2309615465165
product a,always on,always on,dv360 - prospecting,2021-03-05,2144.2660448679057
product a,always on,always on,dv360 - prospecting,2021-03-06,2285.8370634433095
product a,always on,always on,dv360 - prospecting,2021-03-07,2031.3926852734655
product a,always on,always on,dv360 - prospecting,2021-03-08,4030.4372608534923
product a,always on,always on,dv360 - prospecting,2021-03-09,1798.2457136485968
product a,always on,always on,dv360 - prospecting,2021-03-10,2126.8760793398997
product a,always on,always on,dv360 - prospecting,2021-03-11,2189.4427700466317
product a,always on,always on,dv360 - prospecting,2021-03-12,2136.811741645261
product a,always on,always on,dv360 - prospecting,2021-03-13,2388.0418801843289
product a,always on,always on,dv360 - prospecting,2021-03-14,2116.8136152140551
product a,always on,always on,dv360 - prospecting,2021-03-15,4107.7866822581564
product a,always on,always on,dv360 - prospecting,2021-03-16,2178.5165626516437
product a,always on,always on,dv360 - prospecting,2021-03-17,2206.4817250797046
product a,always on,always on,dv360 - prospecting,2021-03-18,2270.2887631503331
product a,always on,always on,dv360 - prospecting,2021-03-19,2147.4623919628461
product a,always on,always on,dv360 - prospecting,2021-03-20,2101.7899169057196
product a,always on,always on,dv360 - prospecting,2021-03-21,2110.0479179003173
product a,always on,always on,dv360 - prospecting,2021-03-22,3886.850734854967
product a,always on,always on,dv360 - prospecting,2021-03-23,2138.868169414648
product a,always on,always on,dv360 - prospecting,2021-03-24,2286.0315233697097
product a,always on,always on,dv360 - prospecting,2021-03-25,2048.0959271965457
product a,always on,always on,dv360 - prospecting,2021-03-26,1957.0614359679898
product a,always on,always on,dv360 - prospecting,2021-03-27,2170.9581898689271
product a,always on,always on,dv360 - prospecting,2021-03-28,1986.3979815046698
product a,always on,always on,dv360 - prospecting,2021-03-29,4111.3396859973182
product a,always on,always on,dv360 - prospecting,2021-03-30,2205.1196043754671
product a,always on,always on,dv360 - prospecting,2021-03-31,2212.5493561494254
product a,always on,always on,dv360 - prospecting,2021-04-01,2254.0582948852775
product a,always on,always on,dv360 - prospecting,2021-04-02,2289.9760333560785
product a,always on,always on,dv360 - prospecting,2021-04-03,2314.6633905286508
product a,always on,always on,dv360 - prospecting,2021-04-04,2166.4552728497629
product a,always on,always on,dv360 - prospecting,2021-04-05,3904.3305341430973
product a,always on,always on,dv360 - prospecting,2021-04-06,2091.0215193741583
product a,always on,always on,dv360 - prospecting,2021-04-07,2126.3177624382461
product a,always on,always on,dv360 - prospecting,2021-04-08,2049.139058934647
product a,always on,always on,dv360 - prospecting,2021-04-09,2151.442319214339
product a,always on,always on,dv360 - prospecting,2021-04-10,2093.2140355376864
product a,always on,always on,dv360 - prospecting,2021-04-11,2085.1093976900406
product a,always on,always on,dv360 - prospecting,2021-04-12,4111.9102828350442
product a,always on,always on,dv360 - prospecting,2021-04-13,2164.765067442208
product a,always on,always on,dv360 - prospecting,2021-04-14,2253.9946866420319
product a,always on,always on,dv360 - prospecting,2021-04-15,2301.4650818697114
product a,always on,always on,dv360 - prospecting,2021-04-16,2142.6627540905952
product a,always on,always on,dv360 - prospecting,2021-04-17,2048.4818682727059
product a,always on,always on,dv360 - prospecting,2021-04-18,2133.3173089210522
product a,always on,always on,dv360 - prospecting,2021-04-19,4000.5759046391618
product a,always on,always on,dv360 - prospecting,2021-04-20,2221.6053074233455
product a,always on,always on,dv360 - prospecting,2021-04-21,2183.9113831415634
product a,always on,always on,dv360 - prospecting,2021-04-22,2223.6867147086709
product a,always on,always on,dv360 - prospecting,2021-04-23,2182.1844932054141
product a,always on,always on,dv360 - prospecting,2021-04-24,2092.7018286400762
product a,always on,always on,dv360 - prospecting,2021-04-25,2065.7693822037718
product a,always on,always on,dv360 - prospecting,2021-04-26,4079.7493638937135
product a,always on,always on,dv360 - prospecting,2021-04-27,2043.3173600674008
product a,always on,always on,dv360 - prospecting,2021-04-28,2199.2118291875872
product a,always on,always on,dv360 - prospecting,2021-04-29,2034.6699204262945
product a,always on,always on,dv360 - prospecting,2021-04-30,2334.0083716899026
product a,always on,always on,dv360 - prospecting,2021-05-01,2036.0157757031313
product a,always on,always on,dv360 - prospecting,2021-05-02,2242.38792691661
product a,always on,always on,dv360 - prospecting,2021-05-03,4250.4078560736889
product a,always on,always on,dv360 - prospecting,2021-05-04,2124.8241214689874
product a,always on,always on,dv360 - prospecting,2021-05-05,2253.4673980244256
product a,always on,always on,dv360 - prospecting,2021-05-06,2286.3445679626161
product a,always on,always on,dv360 - prospecting,2021-05-07,2175.3078342184012
product a,always on,always on,dv360 - prospecting,2021-05-08,2219.8401447198789
product a,always on,always on,dv360 - prospecting,2021-05-09,2203.6074081197548
product a,always on,always on,dv360 - prospecting,2021-05-10,4134.4972486020306
product a,always on,always on,dv360 - prospecting,2021-05-11,2202.3303709873317
product a,always on,always on,dv360 - prospecting,2021-05-12,1982.7001787792669
product a,always on,always on,dv360 - prospecting,2021-05-13,2382.7692452639321
product a,always on,always on,dv360 - prospecting,2021-05-14,2061.1284978131152
product a,always on,always on,dv360 - prospecting,2021-05-15,2231.2230803184843
product a,always on,always on,dv360 - prospecting,2021-05-16,2033.0708294899302
product a,always on,always on,dv360 - prospecting,2021-05-17,4099.9243515891476
product a,always on,always on,dv360 - prospecting,2021-05-18,2271.8388307001242
product a,always on,always on,dv360 - prospecting,2021-05-19,1920.6327491655238
product a,always on,always on,dv360 - prospecting,2021-05-20,2245.5543769596738
product a,always on,always on,dv360 - prospecting,2021-05-21,2132.8326691729967
product a,always on,always on,dv360 - prospecting,2021-05-22,2080.2620584636838
product a,always on,always on,dv360 - prospecting,2021-05-23,2365.6436672378409
product a,always on,always on,dv360 - prospecting,2021-05-24,3947.3309582695738
product a,always on,always on,dv360 - prospecting,2021-05-25,2152.1859586426335
product a,always on,always on,dv360 - prospecting,2021-05-26,2212.6929419683211
product a,always on,always on,dv360 - prospecting,2021-05-27,2207.7127612342451
product a,always on,always on,dv360 - prospecting,2021-05-28,2005.7273170384838
product a,always on,always on,dv360 - prospecting,2021-05-29,2026.4699297063428
product a,always on,always on,dv360 - prospecting,2021-05-30,2074.9571882901478
product a,always on,always on,dv360 - prospecting,2021-05-31,4203.9009947900931
product a,always on,always on,dv360 - prospecting,2021-06-01,2200.5384533550323
product a,always on,always on,dv360 - prospecting,2021-06-02,2051.6409654907598
product a,always on,always on,dv360 - prospecting,2021-06-03,2100.9931893418
product a,always on,always on,dv360 - prospecting,2021-06-04,2305.7297455316634
product a,always on,always on,dv360 - prospecting,2021-06-05,2198.3613084626995
product a,always on,always on,dv360 - prospecting,2021-06-06,2107.5667145373441
product a,always on,always on,dv360 - prospecting,2021-06-07,3892.41780546831
product a,always on,always on,dv360 - prospecting,2021-06-08,2224.0986429837535
product a,always on,always on,dv360 - prospecting,2021-06-09,2093.7809208837753
product a,always on,always on,dv360 - prospecting,2021-06-10,2271.8857731725416
product a,always on,always on,dv360 - prospecting,2021-06-11,2163.8847794062817
product a,always on,always on,dv360 - prospecting,2021-06-12,1833.4142641768635
product a,always on,always on,dv360 - prospecting,2021-06-13,2088.5480969340056
product a,always on,always on,dv360 - prospecting,2021-06-14,4157.7713282435561
product a,always on,always on,dv360 - prospecting,2021-06-15,2392.1445567940405
product a,always on,always on,dv360 - prospecting,2021-06-16,2057.8803149693149
product a,always on,always on,dv360 - prospecting,2021-06-17,2369.1222915538983
product a,always on,always on,dv360 - prospecting,2021-06-18,2198.5965432264143
product a,always on,always on,dv360 - prospecting,2021-06-19,2301.4836676562109
product a,always on,always on,dv360 - prospecting,2021-06-20,2128.7760578379412
product a,always on,always on,dv360 - prospecting,2021-06-21,4130.9305750163321
product a,always on,always on,dv360 - prospecting,2021-06-22,2016.3515000485768
product a,always on,always on,dv360 - prospecting,2021-06-23,2306.516612681351
product a,always on,always on,dv360 - prospecting,2021-06-24,2092.6119825112373
product a,always on,always on,dv360 - prospecting,2021-06-25,2148.9979061690806
product a,always on,always on,dv360 - prospecting,2021-06-26,2116.1712034943757
product a,always on,always on,dv360 - prospecting,2021-06-27,2160.7052899625478
product a,always on,always on,dv360 - prospecting,2021-06-28,4024.5543157224861
product a,always on,always on,dv360 - prospecting,2021-06-29,2227.9989748480693
product a,always on,always on,dv360 - prospecting,2021-06-30,2187.0371581734703
product a,always on,always on,dv360 - prospecting,2021-07-01,2243.337760137264
product a,always on,always on,dv360 - prospecting,2021-07-02,2175.2915086606631
product a,always on,always on,dv360 - prospecting,2021-07-03,2209.9101959356994
product a,always on,always on,dv360 - prospecting,2021-07-04,2165.8485187755232
product a,always on,always on,dv360 - prospecting,2021-07-05,4123.0029850988049
product a,always on,always on,dv360 - prospecting,2021-07-06,2104.8555186655026
product a,always on,always on,dv360 - prospecting,2021-07-07,1935.4792244131686
product a,always on,always on,dv360 - prospecting,2021-07-08,2176.7266714916973
product a,always on,always on,dv360 - prospecting,2021-07-09,2211.713054192755
product a,always on,always on,dv360 - prospecting,2021-07-10,2155.3917666655893
product a,always on,always on,dv360 - prospecting,2021-07-11,2188.6122275959005
product a,always on,always on,dv360 - prospecting,2021-07-12,3971.2879531236081
product a,always on,always on,dv360 - prospecting,2021-07-13,2078.1795309432669
product a,always on,always on,dv360 - prospecting,2021-07-14,2095.7298703884844
product a,always on,always on,dv360 - prospecting,2021-07-15,2071.0743529853025
product a,always on,always on,dv360 - prospecting,2021-07-16,2157.7019300522165
